school,course_id,keyword,count
oklahoma_state,oklahoma_state__3,power generation,1
oklahoma_state,oklahoma_state__3,chemical engineering,1
oklahoma_state,oklahoma_state__4,chemical engineering,1
oklahoma_state,oklahoma_state__4,process engineering,1
oklahoma_state,oklahoma_state__5,chemical engineering,1
oklahoma_state,oklahoma_state__6,heat transfer,1
oklahoma_state,oklahoma_state__7,chemical engineering,1
oklahoma_state,oklahoma_state__8,chemical engineering,1
oklahoma_state,oklahoma_state__9,chemical engineering,1
oklahoma_state,oklahoma_state__10,chemical engineering,1
oklahoma_state,oklahoma_state__11,chemical engineering,1
oklahoma_state,oklahoma_state__12,catalysis,9
oklahoma_state,oklahoma_state__12,catalyst,1
oklahoma_state,oklahoma_state__12,chemical engineering,1
oklahoma_state,oklahoma_state__13,chemical engineering,2
oklahoma_state,oklahoma_state__14,process engineering,1
oklahoma_state,oklahoma_state__15,chemical synthesis,1
oklahoma_state,oklahoma_state__16,catalysis,1
oklahoma_state,oklahoma_state__17,catalysis,1
oklahoma_state,oklahoma_state__18,chemical engineering,1
oklahoma_state,oklahoma_state__18,electrochemical,1
oklahoma_state,oklahoma_state__18,electrochemistry,1
oklahoma_state,oklahoma_state__19,environmental regulation,1
oklahoma_state,oklahoma_state__20,catalysis,1
oklahoma_state,oklahoma_state__20,materials science,1
oklahoma_state,oklahoma_state__20,process control,1
oklahoma_state,oklahoma_state__21,chemical engineering,1
oklahoma_state,oklahoma_state__22,chemical engineering,1
oklahoma_state,oklahoma_state__23,ansys,1
oklahoma_state,oklahoma_state__24,chemical engineering,1
oklahoma_state,oklahoma_state__25,chemical engineering,2
oklahoma_state,oklahoma_state__26,catalysis,1
oklahoma_state,oklahoma_state__27,catalysis,9
oklahoma_state,oklahoma_state__27,catalyst,1
oklahoma_state,oklahoma_state__27,chemical engineering,1
oklahoma_state,oklahoma_state__28,ion exchange,1
oklahoma_state,oklahoma_state__28,chemical engineering,1
oklahoma_state,oklahoma_state__29,materials science,1
oklahoma_state,oklahoma_state__30,process engineering,1
oklahoma_state,oklahoma_state__31,chemical engineering,1
oklahoma_state,oklahoma_state__31,electrochemical,1
oklahoma_state,oklahoma_state__31,electrochemistry,1
oklahoma_state,oklahoma_state__32,process simulation,1
oklahoma_state,oklahoma_state__33,catalysis,1
oklahoma_state,oklahoma_state__33,materials science,1
oklahoma_state,oklahoma_state__33,process control,1
oklahoma_state,oklahoma_state__34,chemical engineering,1
oklahoma_state,oklahoma_state__35,chemical engineering,1
oklahoma_state,oklahoma_state__36,catalysis,7
oklahoma_state,oklahoma_state__36,catalyst,1
oklahoma_state,oklahoma_state__37,control systems,1
oklahoma_state,oklahoma_state__38,chemical engineering,3
oklahoma_state,oklahoma_state__39,ansys,1
oklahoma_state,oklahoma_state__40,chemical engineering,1
oklahoma_state,oklahoma_state__41,process control,1
oklahoma_state,oklahoma_state__42,process control,1
oklahoma_state,oklahoma_state__43,chemical engineering,1
oklahoma_state,oklahoma_state__44,chemical engineering,1
oklahoma_state,oklahoma_state__45,chemical engineering,1
oklahoma_state,oklahoma_state__46,chemical engineering,1
oklahoma_state,oklahoma_state__47,chemical engineering,1
oklahoma_state,oklahoma_state__48,chemical engineering,3
oklahoma_state,oklahoma_state__49,chemical engineering,2
oklahoma_state,oklahoma_state__50,project management,1
oklahoma_state,oklahoma_state__51,project management,2
oklahoma_state,oklahoma_state__52,construction management,1
oklahoma_state,oklahoma_state__53,sustainability,1
oklahoma_state,oklahoma_state__54,control systems,2
oklahoma_state,oklahoma_state__55,biofuels,1
oklahoma_state,oklahoma_state__56,electrochemistry,1
oklahoma_state,oklahoma_state__57,risk assessment,1
oklahoma_state,oklahoma_state__58,risk assessment,2
oklahoma_state,oklahoma_state__59,project management,2
oklahoma_state,oklahoma_state__60,catalysis,1
oklahoma_state,oklahoma_state__61,construction management,1
oklahoma_state,oklahoma_state__62,sustainability,1
oklahoma_state,oklahoma_state__63,control systems,2
oklahoma_state,oklahoma_state__64,risk assessment,2
oklahoma_state,oklahoma_state__65,risk assessment,1
oklahoma_state,oklahoma_state__66,heat transfer,1
oklahoma_state,oklahoma_state__67,resource management,1
oklahoma_state,oklahoma_state__68,quality assurance,1
oklahoma_state,oklahoma_state__69,resource management,1
oklahoma_state,oklahoma_state__70,systems engineering,2
oklahoma_state,oklahoma_state__71,systems engineering,1
oklahoma_state,oklahoma_state__72,systems engineering,1
oklahoma_state,oklahoma_state__73,systems engineering,1
oklahoma_state,oklahoma_state__74,water quality,1
oklahoma_state,oklahoma_state__75,project management,1
oklahoma_state,oklahoma_state__75,geographic information systems,1
oklahoma_state,oklahoma_state__76,automation,1
oklahoma_state,oklahoma_state__77,resource management,2
oklahoma_state,oklahoma_state__78,control systems,1
oklahoma_state,oklahoma_state__79,control systems,1
oklahoma_state,oklahoma_state__80,risk assessment,1
oklahoma_state,oklahoma_state__81,catalysis,1
oklahoma_state,oklahoma_state__82,systems engineering,1
oklahoma_state,oklahoma_state__83,systems engineering,2
oklahoma_state,oklahoma_state__84,process engineering,1
oklahoma_state,oklahoma_state__85,water quality,2
oklahoma_state,oklahoma_state__86,systems engineering,1
oklahoma_state,oklahoma_state__87,systems engineering,2
oklahoma_state,oklahoma_state__88,port infrastructure,1
oklahoma_state,oklahoma_state__89,systems engineering,2
oklahoma_state,oklahoma_state__90,renewable energy,1
oklahoma_state,oklahoma_state__91,biofuels,2
oklahoma_state,oklahoma_state__92,process engineering,1
oklahoma_state,oklahoma_state__93,water quality,1
oklahoma_state,oklahoma_state__94,water quality,3
oklahoma_state,oklahoma_state__95,risk assessment,1
oklahoma_state,oklahoma_state__96,water quality,2
oklahoma_state,oklahoma_state__97,systems engineering,1
oklahoma_state,oklahoma_state__98,biomass gasification,1
oklahoma_state,oklahoma_state__98,catalysis,1
oklahoma_state,oklahoma_state__98,liquefaction,1
oklahoma_state,oklahoma_state__99,cryogenic,1
oklahoma_state,oklahoma_state__100,resource management,1
oklahoma_state,oklahoma_state__101,risk assessment,1
oklahoma_state,oklahoma_state__102,water quality,1
oklahoma_state,oklahoma_state__103,ion exchange,1
oklahoma_state,oklahoma_state__104,ion exchange,1
oklahoma_state,oklahoma_state__105,water quality,1
oklahoma_state,oklahoma_state__106,sustainability,4
oklahoma_state,oklahoma_state__107,explosion,1
oklahoma_state,oklahoma_state__108,risk assessment,1
oklahoma_state,oklahoma_state__109,sustainability,1
oklahoma_state,oklahoma_state__110,quality assurance,1
oklahoma_state,oklahoma_state__111,resource management,1
oklahoma_state,oklahoma_state__112,environmental regulation,1
oklahoma_state,oklahoma_state__113,risk assessment,1
oklahoma_state,oklahoma_state__114,automation,1
oklahoma_state,oklahoma_state__115,heat transfer,1
oklahoma_state,oklahoma_state__116,pipeline,1
oklahoma_state,oklahoma_state__117,corrosion,1
oklahoma_state,oklahoma_state__118,hydrogen,1
oklahoma_state,oklahoma_state__119,sustainability,1
oklahoma_state,oklahoma_state__120,resource management,1
oklahoma_state,oklahoma_state__121,sustainability,1
oklahoma_state,oklahoma_state__122,geographic information systems,1
oklahoma_state,oklahoma_state__123,resource management,1
oklahoma_state,oklahoma_state__124,geographic information systems,1
oklahoma_state,oklahoma_state__125,water quality,1
oklahoma_state,oklahoma_state__126,resource management,1
oklahoma_state,oklahoma_state__127,resource management,2
oklahoma_state,oklahoma_state__128,water quality,1
oklahoma_state,oklahoma_state__129,geographic information systems,1
oklahoma_state,oklahoma_state__130,sustainability,1
oklahoma_state,oklahoma_state__130,resource management,1
oklahoma_state,oklahoma_state__131,resource management,1
oklahoma_state,oklahoma_state__132,water quality,1
oklahoma_state,oklahoma_state__133,resource management,1
oklahoma_state,oklahoma_state__134,biofuels,1
oklahoma_state,oklahoma_state__135,control systems,1
oklahoma_state,oklahoma_state__136,control systems,1
oklahoma_state,oklahoma_state__137,control systems,1
oklahoma_state,oklahoma_state__138,quality assurance,1
oklahoma_state,oklahoma_state__139,engineering drawing,1
